Literal_1,Literal_2,Literal_3
14714,-10297,8867
-14713,10151,-7789
8615,-8677,1902
8108,-13416,-563
-7188,-7420,6714
-16118,-8150,-3466
-1040,-15050,12004
-11517,10990,-9926
4906,-5988,10808
7528,5672,1574
15175,14491,1668
-9519,2495,-9651
10262,-14565,1027
-16344,7779,-2584
-4010,13835,6332
-7407,-12256,12327
-6737,-1689,-9194
-9767,13753,12163
15865,-14453,-9346
8076,13247,9935
389,-11631,-2128
10775,-8937,-4363
6862,12890,-10785
14303,-5859,14430
-6198,-11733,-10613
-3678,-4460,-11234
3350,8664,11232
10535,-5845,8578
-3266,10092,1244
10806,8722,-4447
-10097,-4131,-29
-10027,4758,6990
-12981,-15056,-14187
-3816,10763,14952
11931,-9589,10632
-8726,9968,15004
831,-4293,-10141
14930,13062,1617
-13397,-3988,6943
6578,-11269,-2698
4680,-16163,-12052
10633,-7971,-13357
1669,14084,-9487
-6654,-14052,-7046
7069,-11169,708
992,-4705,9433
15191,14545,13746
-14392,11760,10571
12336,-7214,-14680
-6442,11171,-6004
2244,10319,-13061
-7187,14802,-15443
-10473,-5731,3951
-8156,13221,3890
-700,-1136,-14362
5923,-1935,13809
-12771,-3352,-10518
6956,-2427,-13592
-6358,-12085,-15405
-1759,7803,14043
-12480,3450,-7241
-849,1066,-10463
529,-1496,-10575
3089,9972,-5362
9278,12411,-315
-13122,-819,-15397
-66,-16058,10032
14259,-6396,16043
6166,-15570,13323
15953,4253,-9603
4461,2264,13619
11722,-16228,9442
12517,-9630,4256
-10485,15403,-12330
14740,-16117,7987
-13883,-1010,-3822
-7084,-3275,-4296
2651,-15949,413
4698,-349,-6912
-5414,-9773,9080
-6589,14676,-5584
-3916,15589,-13321
12711,-8204,5217
543,-15926,-3135
3537,10794,-11438
10033,8613,6494
-6101,-5028,-13297
1260,4687,-3881
1835,-9291,-4826
-7110,5555,-3810
-5356,11612,-5785
-3506,9336,218
2607,-5471,8396
1394,-7032,-7582
7869,-11847,-10818
-6208,6980,2119
-2913,-11244,-6338
-3939,-7634,-11962
2568,14639,4398
2211,15081,-13068
10517,-4139,-11780
5075,4412,-14077
-15431,3791,12494
11991,8911,6826
13658,-15273,6510
-7136,14029,15283
7646,-4579,12270
2146,14584,-13875
16232,11372,3699
16261,-10541,16008
2999,3577,-9798
-1662,9031,8001
-12789,-5426,-78
-5164,795,-3975
14275,-3771,-5697
14535,13950,-10343
483,-6465,-7125
4171,3435,7251
-8820,-2760,-8377
9790,781,6514
1724,8673,2211
7733,-10137,5096
14949,-4480,-15124
-5039,1049,-7138
11382,877,6838
-2944,-5465,-14051
14439,11387,9482
268,-7698,-11953
-14849,-6261,15857
14089,4444,-10613
8626,11321,2671
-3125,-12864,-10276
4823,1342,10602
-3942,7461,4566
14905,-14530,-9366
-420,-10167,12955
5222,15245,7761
-10029,-8857,-7132
-13780,12453,6393
13877,485,5919
678,477,-1736
1186,4943,-5562
-10855,-8161,10270
-7568,-5938,-9915
-702,13768,-14596
7339,2246,-14225
2204,12267,12275
15468,5224,9016
599,11055,11188
8007,9956,15189
9090,11237,951
14074,-10528,13608
-15355,-6412,1055
-9233,5278,3082
14050,15061,13014
4159,8851,-1458
-5709,427,-3898
-7267,-2700,-9161
5491,-13908,7303
-8974,-7581,4763
6786,15816,-11366
12845,-13075,1690
918,9268,-6417
9844,14074,-2359
15563,4273,4575
-5555,10564,-5667
7761,14512,11783
-7608,-657,7599
7413,11928,12457
-15738,461,-10085
-2734,6851,12072
-8674,11253,-6546
-12005,-7714,4270
-5941,-13664,-9853
-6555,4272,7358
9862,-9548,-5118
9790,11618,-12056
6389,11239,10152
6542,10522,12705
5483,15854,-3095
-1064,-10200,-12790
-14857,-8741,1669
5559,2946,1011
5249,7055,515
-3009,15630,-14083
14747,8235,-14998
-12132,2283,5326
11454,-6907,2557
-14784,10621,-3619
-8507,1298,-535
5664,11621,-10330
7081,13274,14436
-15003,6533,-654
-11492,2365,10098
11203,4213,10946
-3861,3896,15545
-791,8385,-15736
-5842,-6315,-3363
-12430,9218,11661
-12276,-952,2899
13110,-9609,-3184
-6029,-12944,5296
-4458,14091,285
13284,11471,365
11268,-15918,-1932
10127,-15913,-5790
7970,10499,2509
1683,10004,-9005
3278,-14701,12663
6705,11121,8515
966,10810,4225
-9322,-5715,8278
-15468,13641,8421
4234,-12580,7825
11281,-10774,-3279
10172,-4833,-9225
-4186,1836,-1746
-6294,-1444,-3598
322,13220,-3374
993,-12356,-12611
-12808,-4880,-13079
2818,523,16225
-8453,-739,-2746
-8890,-7107,10843
8371,15194,5005
4653,-2709,-10782
-10650,-15841,4117
-13790,-12607,-4030
-3717,3090,-8236
4592,9299,13384
7276,-5195,12836
-6243,10961,15027
10194,-13903,8207
-5018,-1132,12464
-14309,-419,3474
-10484,-3546,-12620
-15965,7923,14835
12171,-6571,6351
-1699,14506,-1190
4214,-11496,-7885
-13206,4121,-5627
-13154,7344,15053
-10868,2161,-3772
-10914,-7059,-15535
-16357,-9793,13178
-1591,-9066,-12351
4053,914,8272
-3075,-14847,-7234
-5558,-9616,2145
-9030,10837,-5055
12285,5134,15356
10437,4807,5543
-3510,12389,7194
11403,-2032,10901
-12582,-16,1003
14788,-15502,13149
-10976,-7197,-14910
-9001,4684,7654
-2037,11658,-3680
10812,-14144,11997
4588,-7678,-2818
11398,-7910,-11595
-1388,-9738,-993
4154,16252,-1956
10317,-1298,6774
9251,-1268,-11488
-8763,-227,4846
-2362,-8770,13163
9419,2780,6880
8211,-11505,9089
6216,-9658,-9598
9224,-16055,-10311
9053,-11296,11962
1056,810,-10938
7704,-15502,2737
-8499,-13219,-5318
14434,1018,-7491
-16310,-1187,14620
-1052,16365,-11614
-4763,-14274,2597
-16131,-13721,14557
-13343,1373,2129
12104,-7351,-15710
-1035,10436,-12339
10745,1514,-96
8728,-2868,-8635
-10420,-6249,3980
2475,-12443,12490
-9596,-4507,12361
4421,-6364,-13450
8923,1567,-13832
-4127,10813,-4191
-3129,14269,-16044
-8212,-4140,13531
16359,-4578,-12764
-6431,-13811,14777
15548,11072,-9988
-10439,1241,5460
10006,8829,9391
-14114,-14336,3245
12189,1001,-11114
-10839,-10228,5403
4959,-15825,7044
-9189,-15098,-54
11446,16233,-6439
-7836,13635,6911
8047,15929,291
6433,-15465,7751
-6580,10988,-6404
-5440,12942,-3162
-9884,-490,-5169
11144,-776,10190
-5482,-3768,-16299
5489,-842,-4644
5377,-12583,3101
14635,-11216,16160
-5653,-3354,14982
-4345,7207,-6820
-13153,3699,-540
4371,11293,-8407
-6078,-4989,544
14196,-7594,-14618
-9577,9310,-5374
119,-13592,8066
14572,11339,8682
6821,16235,-12658
12444,-15543,9178
-14527,-842,14188
2500,-376,9208
-8176,-5377,7941
7836,-9661,-11447
-3678,-1772,13499
12012,-13655,-8769
-14701,100,-1952
12736,7285,-2888
7408,-1174,-13144
4438,512,9406
-6493,15133,-10877
-15864,-6323,-13507
-2795,8842,-3998
6872,5062,-16156
-3943,8310,-12748
-15692,13260,13169
-9468,-15666,1306
10713,11850,-1687
8158,15134,-533
13542,-7745,1333
-3820,-16344,15438
5358,-9051,5152
-6109,-3618,-13339
7296,-4916,5159
-15339,-5126,13254
-8291,15150,-15251
15271,2788,-10325
-14451,-6482,-14468
-11593,15060,-15276
8229,13798,-6291
3274,-11653,11806
6968,10119,-9667
5112,-13326,7498
8630,-7378,10196
14138,-11081,4317
832,15568,12951
-13254,7218,7020
7913,9740,5600
-10568,-11529,-12668
14308,-9722,-13697
13008,3211,-10153
6237,14437,-3766
-7650,-12947,11736
-10924,-8749,12711
-1344,733,-10729
-3943,11201,4855
1918,168,-11003
-6666,14080,16179
1701,13864,11050
-9466,-7403,-273
-730,-13781,-13740
6934,-10592,1819
7608,10925,-16185
-6363,9142,-1003
14628,1191,-3587
-10730,9007,1216
-5378,9315,-1021
-11121,-1201,2480
14664,-6048,6242
-14088,-9341,-5165
-5008,-14645,-10878
15440,-14171,6274
14000,5394,3498
-9976,-5337,6610
-3530,-15635,7085
11795,-1828,3965
1417,15769,3063
10634,-10494,-12121
-1430,16059,-5958
1775,-15159,12871
-10832,2085,-8861
-11011,8198,13536
8753,-1191,8059
4715,3821,-13999
2124,-3417,8171
-15794,8495,3014
5661,5914,-14943
-6316,5063,12563
3272,6869,5541
-6785,6419,9346
15866,-14664,-7499
607,51,4288
12539,12508,731
2843,4165,-7125
-13771,-16243,-1038
-12822,4333,934
8996,10718,48
4601,-4350,-10383
-13907,12736,-5732
-8666,-998,-14682
-9193,-141,1960
-15718,2277,-12131
12636,5914,-1222
10758,3057,-8805
3932,7755,15060
-1733,4409,-5409
7453,-3430,8791
-876,-13025,9827
-4232,-8910,-6099
-3915,-1332,-6032
-12794,-9516,9233
-3837,14144,-11280
-14274,12098,12786
-5559,6274,-7485
16156,-2248,-7297
-10474,-15192,-11470
9434,-9565,-6958
8818,14000,10578
-13112,6306,4629
-5427,-16113,-9617
4788,15000,-15727
-2015,9116,-15247
-2317,-16215,5341
11931,4107,4632
5732,-10330,2608
11676,-11681,3817
177,-5775,-10352
12355,13964,-10236
16230,6448,-14238
-14177,-7178,4636
-105,12470,-14574
7848,9983,15650
-10121,-6863,3060
8299,-13102,-3591
3720,-15329,730
-1919,-5142,12342
4578,5459,-8082
-6996,51,11441
-7675,-9722,10053
14432,12385,-9406
12863,-15256,2292
10776,3178,11934
-9724,-10197,8221
-2516,12643,13739
-11930,2577,-11873
-9454,-10841,12319
13473,-12232,-13601
-9203,13404,13565
10067,9894,6743
1002,-15931,6147
7122,-10344,-4449
7914,5117,5471
2532,-3379,-14618
-10949,7735,5984
-9823,4750,630
14874,-4844,12777
4877,-1901,-3743
847,-9341,9642
5629,2499,-5684
8026,-13148,14744
-661,-430,-10174
-10883,14781,1055
-9312,-4791,13936
12553,-15954,13524
15854,8034,11066
478,8483,4140
1264,-4623,7228
6420,7646,-1912
-15897,-15142,4834
11112,8229,-482
1599,10760,-11945
-6966,5229,-16368
-13503,-9823,-8686
10665,6340,6908
-619,-9422,-10692
4769,-3764,-7384
-7141,-13719,12188
4470,-4279,-7437
-477,12592,-6543
10979,-2545,-7658
7950,13636,7553
2801,9676,-2631
5568,-14205,-1180
-9786,9060,-3662
-1239,3729,-9356
-1728,-4015,-9621
-2901,5497,7579
11603,8207,-15897
-12121,-13886,4851
-4745,-11498,-14259
896,-6933,557
9519,14082,9049
892,-13143,-2195
-11501,-15841,14817
-13005,-10297,-14405
-8883,9691,12292
-1694,4341,9765
10563,9487,8007
-2154,-3298,12341
-1693,-4785,-14558
-330,-6722,13740
13205,-3793,-16155
-11937,-10371,12670
12396,5123,3408
4399,4511,11622
-13583,5842,-15547
-7546,-2298,9505
-6983,-13889,5142
1607,5382,-9713
11590,13015,-1578
8467,-84,-6952
15122,3167,3627
15938,-13396,2207
-379,15454,10858
16212,2811,-14636
-13962,16326,-3836
15035,5631,-1296
-1284,4068,13654
2926,-1489,13108
11189,5121,-4079
-532,9875,-2766
-9671,1177,15554
15510,7611,-9721
-79,1776,-3735
4773,13446,1307
-2140,2124,10122
14750,-2267,12478
-9976,5136,287
-3921,6480,-14992
-9573,14223,4078
498,-7555,-9105
5560,9180,16048
-626,11314,10957
2769,11265,10440
-1008,2217,13617
-3444,14067,-14005
-6300,-5409,-8802
14668,13482,1869
-2863,-7473,16189
-4564,-3992,-16150
8626,-135,6655
429,845,-91
-5017,1782,6693
-14818,-10510,8038
909,6871,-13057
-14560,5427,-10910
-6503,-11006,16119
3166,-4717,-890
2225,9242,15730
-8507,-14290,1532
-13542,-4997,-1266
-10153,11813,-3816
-5506,-6516,-956
-440,8602,-3477
-302,3859,-9763
-6568,-16030,-1373
-186,9583,-4016
6089,12969,-13097
-586,9406,14472
-1606,-7375,-10024
-10689,-4169,12603
-195,-9287,15924
-2695,811,-14641
-10097,320,9308
-5375,-16020,356
11112,14904,10229
-2158,-11879,15946
8564,11786,-7487
-1544,-5307,-7409
-12194,-14772,13309
-6092,13412,11246
2772,-5206,-8733
16114,-13891,-11677
-8595,1971,-1509
-5754,-11568,1382
14361,-558,10850
-188,-2227,6076
9202,-6286,-1603
14530,-15582,-16037
-5722,9093,6953
14032,-8842,13809
-296,-14721,13040
5724,-11372,14518
-12932,-1076,14798
4385,-255,-15615
10009,5498,10806
1498,1971,9527
15612,-7791,-437
-9096,-15626,14225
4954,15650,-3677
11628,13136,11475
5359,-15255,3774
-2904,2693,-5083
-2681,-10668,12698
7796,3569,3122
12575,12289,-4857
-5132,-4523,14903
-10177,-6198,-156
-2468,9382,7801
-14302,6296,337
-15388,1659,-3835
-5421,-177,15627
10068,451,2577
-12085,-14100,3731
-14259,-12961,2455
-8499,9133,11961
-6401,5132,7481
-16129,-4727,2435
6157,-5576,-10094
-15595,1864,14192
2561,-7173,6585
-15998,-3706,10399
-14912,14610,-9168
-8849,-12777,11700
-16368,13375,-7511
3933,11998,3379
7969,13899,13844
3786,-11357,11757
1162,-15218,2537
10463,-519,3980
2457,-14607,9300
-4512,-14923,-1586
-4645,16011,-267
-2572,8058,-15607
990,3159,4822
5481,-9964,-10017
-15742,-13137,15226
9881,-2,-2058
-12907,10016,1952
12498,-7467,9863
6145,10260,16287
12040,3489,-3913
-1054,-8260,-2869
7440,5530,-11266
4140,-5185,-2273
1224,-12198,-7671
1292,-8065,16160
-6889,-14534,5096
-10396,-12132,-11535
-10492,-14335,2014
-7283,7634,1560
8515,12375,10297
12006,-8797,-6034
2712,6540,-4677
-8972,-4900,-495
-8188,1818,-7670
-13046,8482,-8974
6022,-94,4337
16358,-1792,12607
16070,-5082,-14760
14279,4670,9825
8866,9896,2592
-14768,3161,2835
4786,12422,-13868
4484,-14904,-992
-7174,4274,-2888
-15810,-13036,3636
1347,-9606,7111
7550,-7335,6652
-6823,-6032,-13592
9069,-10912,-12025
5243,-13934,-6731
9640,6408,-14812
-4047,2677,-5967
-132,184,-9201
-11374,-10311,-13550
5451,-16073,-6455
5800,12210,9034
12848,10470,1909
11620,13427,-15645
-7879,4306,-10794
4124,-14148,4881
-3391,-12606,-11184
15672,16198,7442
-2613,5736,12182
-6946,-1352,-10308
9484,3463,-8133
5925,3938,6371
2070,-6906,3330
-3080,9195,7626
2627,-10980,-8396
15408,6372,-11085
-6106,-9430,1710
-8481,-383,6199
12344,-3432,-2921
-14863,-1108,-3058
-16334,2565,-14380
3769,14337,-12428
6678,6693,-8435
12882,-13617,9077
-2822,-5074,5150
13324,4387,13517
-9749,-515,-1365
-765,11610,10270
13168,-369,5956
13248,-7290,15887
-270,11250,7343
11440,10007,-2092
-4507,1278,-2451
11584,-5699,9789
12351,-5004,311
-11391,-11191,-14112
-6052,14984,-6326
9458,-11437,-188
7480,14369,6094
-1800,1499,9125
1110,-5550,10988
2557,-13940,6129
12571,-6792,5744
-16252,-13776,-834
-10102,-10534,9668
15869,-7768,3179
12712,-137,8999
-1539,-15266,-7467
-12703,-1451,-8040
1504,-7126,3755
13397,14766,-10750
11368,-7018,-6300
5536,-154,15830
-5353,-6913,-15883
6095,-15133,-354
7857,10140,-8682
-5462,-15989,3584
-11646,14550,3700
-13645,13760,-5850
10241,-14048,6690
14455,-3840,-937
13046,-10427,8526
11059,2969,6897
6782,-4800,170
-477,-5098,-4329
-10600,-15265,3651
7684,14115,10407
9053,-9357,-9160
579,-8648,6812
14627,7015,-4297
13675,-12217,-9624
-5188,-6036,-13017
6942,11598,-15995
8523,-71,84
6909,-16180,13378
-14335,4919,-4212
-1260,8637,-2601
-3369,-10475,-6558
-10200,9950,5895
-14219,-7050,-14210
9420,-12611,-1404
-10493,-3496,14604
4087,9743,12815
13838,5127,-2427
9707,-2992,9042
-16251,-7713,-3215
2433,-7925,15619
-7110,6921,-14880
4705,-3079,-13552
-12469,835,-7275
4565,16355,2568
-9217,2594,-2832
-14993,9993,70
-566,14995,-11288
11251,-6923,-13377
3805,1128,-12792
-2249,10241,2924
11172,13482,-921
6533,1283,-14051
-943,1261,12588
-6702,4095,-8089
-5322,-15859,-11195
-14698,-1920,6446
14920,-15103,-15506
8693,5988,-78
-11134,6210,-12272
-5277,1901,-7268
-3660,14704,9479
-6116,14451,-6878
-9058,-14698,5563
-1140,-9265,-6235
121,-3986,1446
13755,13384,-8913
8952,4652,12008
-8487,-11958,-4242
3880,-10336,10171
-11312,-15423,157
-1413,2829,-5678
-5021,12040,-8070
-3425,6374,-4106
-3916,4590,-2762
-4653,-15643,-3441
12245,8080,15576
-1215,4970,3339
8364,-15566,2963
-15618,14263,-878
5676,619,4740
11922,3125,6315
-1032,-11429,6624
3389,-11063,968
-10123,-9211,7756
-4355,-781,-11216
8527,9242,-13471
-16194,3109,2133
15978,-7913,1215
-16284,-1329,-14546
7570,-9225,-12491
9616,7015,-6602
1886,6712,2347
-6049,11571,13260
11793,13486,-9444
-5842,-9569,7959
-3959,-6455,-4617
715,-15949,-2904
3312,-1246,528
1916,3230,15302
-3319,10778,2702
-117,-3703,-556
-13122,-10115,-14267
1097,5715,6200
3362,1568,8650
-11055,-13905,-15527
-5815,-13685,-9670
5545,7688,7351
4057,-3268,-2483
-846,11116,-16091
-4625,-6801,-11353
-2425,8370,262
1440,8848,-6338
-14912,8274,14607
13850,-10972,-5731
2845,5750,4174
-9519,2248,-12478
15103,3481,-16198
11257,10154,-658
-13542,-15586,13017
9855,16273,7203
-2274,-9327,4321
12354,-12460,-5565
11541,12463,-10567
-3806,-4169,-7303
-4562,-7614,-8991
-10181,1373,-14080
-12364,5812,-930
9375,2356,-818
-4184,-468,-7093
-1901,-7393,7968
-3500,-10128,14482
15142,-3856,-12831
-11220,11334,-13541
14277,-6364,903
2577,-12236,5652
2331,5131,8216
9448,-3704,-6664
11600,-2055,-9507
4928,1441,-969
-3857,-9113,-199
3576,5247,-3374
12282,3458,-10953
-8183,11752,-13431
-13562,10788,15309
12836,12411,-12740
-15256,4459,-4721
-10990,-14619,-3446
1654,-12851,193
-9592,-15256,-2254
-12162,-3758,11431
-14811,-8802,-11124
1362,9784,-13758
13595,-12720,14523
-4962,14113,-7116
2006,15391,-15361
8334,9310,9126
16284,1522,-1414
-13360,13214,-13638
3824,-15322,-14706
1061,-15599,3250
-4240,12355,-15079
-4017,10365,-13378
-349,-12435,7064
-6656,7371,13222
-2562,1055,-12829
-11395,13065,5077
-300,3539,-5935
11243,-9742,7638
366,7952,-6040
13564,15373,3901
2788,-8845,15863
-2526,14575,-4410
2926,-13618,14387
-13458,4183,-1940
-6025,-5556,860
-10110,-13331,-5809
10716,-1,-8752
-5203,3086,7297
7036,-5488,-13826
-8881,14690,3509
-13937,-10711,-1390
9658,-9336,-16372
9847,-1367,9724
14946,-11054,7874
458,-9512,10392
6243,-11167,-709
1076,1388,9017
-10104,14168,12236
14903,-1911,9363
-5771,-15381,-4125
8214,4840,3709
457,12908,14025
6051,-6037,-4272
4405,10914,-12982
-13972,-729,15213
-15150,-8726,-10186
-10118,-6458,6531
6432,-11184,-14483
9082,1412,-13885
1046,-11583,-15504
-14269,1332,15312
-4658,-9577,-2316
-12955,14455,-112
5310,14386,5917
-7465,-1128,8819
10691,5729,-10941
-5768,7188,5020
-14746,-9977,-16331
-6291,-696,-1066
-5973,-9885,14100
-11934,-9424,2232
-11586,6122,-4818
-13493,-8400,14588
-6584,13545,904
6500,15850,2302
11729,4596,12860
-14512,12821,9076
8840,7968,8561
-12029,-13320,12785
-2720,12388,-9083
-1231,-10984,12832
7354,-5328,12978
7817,7457,1090
-15646,5045,-8724
-15346,2303,-13760
-5608,-15668,-2698
11343,10404,-6100
8662,-6415,12413
13123,-3688,-6468
10827,10198,-369
1201,-6134,300
-10597,-5270,-5515
-10112,1300,-12925
3290,-15328,-11933
6086,-3287,-10942
-5698,-2767,1492
12973,-11149,-11151
12911,-4062,-3173
-11127,-15890,7796
5973,-6737,-7238
8665,3445,2138
11112,3,-3214
865,-3401,4993
499,5407,11697
12216,7715,-9478
13435,7729,15963
3917,594,18
10110,-9151,8947
-15164,2390,3626
-8904,705,-9650
-3375,4587,-1226
-15075,4698,-6710
-15018,15362,-11540
-13857,5454,-5121
-5674,-16281,6578
-8492,7810,10654
-1932,4155,-4173
-11987,-11613,-3345
-9147,15700,10888
2598,12954,-4558
-3364,6487,11689
15175,-11095,-7895
-1777,12325,-4905
10454,-12146,-9132
-13356,6067,7254
9349,-9428,7385
-15046,-10323,-1653
-10089,-3564,-627
-14346,-1439,7535
12712,12157,-9941
-14092,-7802,-15053
-11668,6850,-13747
8425,-6432,3021
-9139,7022,-4610
14031,-8773,-14044
9596,11198,-2147
-11693,15322,-10478
13246,13739,2356
-8641,-6902,11469
-3941,2314,-3265
10673,5652,13520
10986,9270,-8273
-533,8298,15656
5445,-45,-11049
-12352,5622,-16271
5284,-10694,-11842
5740,8599,15224
2168,-16194,-3508
4137,4559,-13571
10911,4730,10962
16229,9650,-4213
-8060,646,1155
-10822,-2979,2801
-14711,752,-4887
-13786,9447,-7868
1409,10843,5647
-11820,16067,-5365
935,4184,-1899
3289,5435,2437
-5237,-824,-9220
-11969,-6331,-11377
-14659,14401,11581
8313,-13270,4993
2306,10695,9142
-8496,-457,-7181
-1923,-8057,-6558
3632,9496,-15694
-11626,12138,-3355
-11506,12452,1014
3783,-8066,11113
10670,11293,10969
15883,-1013,16302
-1813,12096,5297
8069,2070,2921
11477,-3061,-13738
1209,-3030,11704
15109,12553,-15778
-5602,8492,-11395
-16036,9715,12826
14096,14088,-8010
-2097,-5819,-7687
8252,511,-9018
-6343,13760,-12230
-10996,12040,161
2681,-483,12197
6533,2358,7495
6444,251,-5678
12690,-3610,14204
-8132,-11793,-5823
-2759,-8113,6484
14013,6669,12820
14537,-1151,-10630
-5721,7799,5833
15597,12596,-7311
-5935,7177,4175
1843,-9816,5839
7097,-13993,8523
-7586,-3920,-8948
8771,6849,6628
8210,6816,2904
-12402,-4968,-12207
-9251,-6788,9316
5942,-5079,-8695
10090,3246,7787
11848,13637,-8400
8624,4490,11408
-14654,6886,9160
-13696,-914,-5048
8367,-16301,-13874
-10698,10878,-9416
8860,5839,6970
-8396,8701,12779
-8387,8168,1040
-15053,10785,-5372
9216,2571,14949
-13379,6818,10840
1163,3170,-10320
11036,3330,-13602
-3222,-11175,8094
1384,-299,-4498
-4082,-3828,-13693
-9322,-12739,11056
-6485,2592,-11243
13986,-6135,-5853
-7364,-679,257
12494,-5015,12805
6494,15625,-15810
-835,-13377,10300
6796,-15084,-14621
9014,3176,-12442
-2739,-8208,2679
986,-14993,14707
15602,-13410,8516
-13330,-11750,-6606
5915,-11143,10668
6152,5049,4855
-14301,9900,14113
-9725,8004,-4495
-9360,672,-20
14423,143,5451
-4500,-4620,3175
-13305,7165,-8671
-14237,-7759,-11032
-5741,9556,-14388
-5361,-14873,-654
-4954,-12707,12698
-8926,4675,5632
-8200,10907,9241
3308,-3924,-14552
1448,1877,-1261
609,12840,1244
-9110,-9892,-8339
10258,656,-6293
4390,-6878,-8159
975,-14695,-7357
7560,-8106,6085
-16313,8613,1911
-8539,-15908,-11975
12701,5268,-7394
11600,14756,-2371
13008,4676,-16023
-13950,-15311,-1929
-3600,4026,-3668
-1422,-8911,15933
12193,5833,14960
-11254,-12082,-15247
13424,9136,14244
-8492,12897,-13050
2692,11606,-7733
9100,11966,-11333
10716,14750,-5884
-6804,10453,-10804
445,15408,6049
4470,-2691,8066
10677,-10632,15142
3451,-11743,2138
14576,-2189,3528
11708,6218,-3010
-9949,-3708,7647
-5207,8518,-3071
-10921,5757,-11566
-1117,14635,699
2627,-1093,10976
-11937,-1621,-13688
10775,-9361,-16066
5601,-3574,-14029
-12867,-3041,10326
-4994,-5773,-282
14249,-7072,11206
14144,-15113,-11257
3959,8568,-16036
-14373,9135,-9092
7932,-4689,-11448
13690,-10869,-13127
-5417,-14671,-3532
14659,-10632,-1051
-13235,-12147,-1938
-1099,13459,8390
-10079,-2656,-8036
-6708,-3984,-1554
12639,-16055,2506
-4871,-2721,-5648
-5518,11906,-10529
-918,-6711,9377
-16370,-3514,-105
10767,8442,13663
-6039,600,-15911
-11681,13133,-4795
-15534,-2515,-9548
-10117,7657,4611
-1476,-10269,-9063
2360,14596,12785
-9822,1855,16345
-3991,15944,-6977
11185,15193,948
14946,7107,-4312
-12321,-2840,-14221
15337,13749,-1711
13681,6447,-12665
-4467,-763,-408
7133,-4510,7602
14278,9598,-13273
15336,-4043,-10366
-4421,-9679,-4726
2073,7360,-14939
-12475,4598,-11768
-1814,-6158,-1920
-169,-2299,-15162
-15063,777,-5536
-12680,229,15890
-15612,-14809,-4160
11678,-7838,-3200
-12337,3378,-346
-8452,-13225,9099
-4849,13862,-16382
-6687,6816,-12278
-1390,-3483,-10162
3687,-3352,15123
11680,1750,-1205
5703,-8876,1667
-4540,11639,-13951
9732,13819,12680
-16362,6417,10532
-8929,15388,14135
-15496,2750,9643
-2836,9560,11915
-13659,-10266,4591
14536,2711,14913
14688,-1128,-3763
-4041,-629,-3584
2554,9073,2074
-2,1594,5828
5653,6608,8513
7689,-1916,-14550
